date,open,high,low,close,pre_close,change,pct_chg,volume,amount,factor,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,industry,l1_name,l2_name,l3_name,up_limit,down_limit,is_st
2009-01-05,33.14,33.67,32.91,33.67,32.56,1.1099999999999994,3.41,3105429.0,17643855.4,5.866,0.009374,0.010378,0.73,91.7445,14.7238,2.6259,1.6439,1.0559,0.0,,356720904.0,331280797.0,299227375.0,2047577989.0,1901551775.0,供气供热,公用事业,燃气Ⅱ,燃气Ⅲ,6.11,5.0,
2009-01-06,33.73,34.96,33.44,34.9,33.67,1.2299999999999969,3.65,6692802.0,39306199.9,5.866,0.020203,0.0223669999999999,1.65,95.101,15.2625,2.722,1.704,1.0945,0.0,,356720904.0,331280797.0,299227375.0,2122489379.0,1971120742.0,供气供热,公用事业,燃气Ⅱ,燃气Ⅲ,6.31,5.17,
2009-01-07,35.08,35.72,34.79,35.2,34.9,0.3000000000000042,0.86,6998499.000000001,42026999.0,5.866,0.021126,0.023389,1.49,95.9002,15.3907,2.7449,1.7183,1.1037,0.0,,356720904.0,331280797.0,299227375.0,2140325424.0,1987684782.0,供气供热,公用事业,燃气Ⅱ,燃气Ⅲ,6.55,5.36,
2009-01-08,34.43,34.9,34.08,34.43,35.2,-0.7700000000000031,-2.19,4455879.0,26220924.9,5.866,0.01345,0.014891,0.94,93.8224,15.0573,2.6854,1.6811,1.0798,0.0,,356720904.0,331280797.0,299227375.0,2093951706.0,1944618278.0,供气供热,公用事业,燃气Ⅱ,燃气Ⅲ,6.6,5.4,
2009-01-09,34.55,35.96,34.55,35.96,34.43,1.5300000000000011,4.44,8050408.0,48783042.5,5.866,0.024301,0.0269039999999999,1.69,97.978,15.7242,2.8044,1.7555,1.1277,0.0,,356720904.0,331280797.0,299227375.0,2186699142.0,2030751286.0,供气供热,公用事业,燃气Ⅱ,燃气Ⅲ,6.46,5.28,
2009-01-12,35.96,36.49,35.55,35.84,35.96,-0.1199999999999974,-0.33,7184661.0,44283653.0,5.866,0.021688,0.024011,1.23,97.6584,15.6729,2.7952,1.7498,1.124,0.0,,356720904.0,331280797.0,299227375.0,2179564723.0,2024125670.0,供气供热,公用事业,燃气Ⅱ,燃气Ⅲ,6.74,5.52,
2009-01-13,35.31,35.9,34.32,34.49,35.84,-1.3500000000000014,-3.77,5348995.0,31929251.2,5.866,0.016146,0.017876,0.8,93.9822,15.0829,2.69,1.6839,1.0817,0.0,,356720904.0,331280797.0,299227375.0,2097518916.0,1947931086.0,供气供热,公用事业,燃气Ⅱ,燃气Ⅲ,6.72,5.5,
2009-01-14,34.37,35.96,34.37,35.96,34.49,1.4699999999999989,4.26,5231500.0,31631909.2,5.866,0.015792,0.017483,0.82,97.978,15.7242,2.8044,1.7555,1.1277,0.0,,356720904.0,331280797.0,299227375.0,2186699142.0,2030751286.0,供气供热,公用事业,燃气Ⅱ,燃气Ⅲ,6.47,5.29,
2009-01-15,35.67,37.19,35.31,36.43,35.96,0.4699999999999988,1.31,10097431.0,62628092.900000006,5.866,0.03048,0.033745,1.67,99.2567,15.9294,2.841,1.7785,1.1424,0.0,,356720904.0,331280797.0,299227375.0,2215236814.0,2057253749.0,供气供热,公用事业,燃气Ⅱ,燃气Ⅲ,6.74,5.52,
2009-01-16,37.01,38.54,36.66,36.78,36.43,0.3500000000000014,0.96,13980304.0,89571435.2,5.866,0.042201,0.046721,1.95,100.2157,16.0833,2.8684,1.7956,1.1534,0.0,,356720904.0,331280797.0,299227375.0,2236640068.0,2077130597.0,供气供热,公用事业,燃气Ⅱ,燃气Ⅲ,6.83,5.59,
