date,open,high,low,close,pre_close,change,pct_chg,volume,amount,factor,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,industry,l1_name,l2_name,l3_name,up_limit,down_limit,is_st
2009-01-05,65.16,66.89,64.23,66.49,63.83,2.6599999999999966,4.17,13561894.0,66950807.0,13.298,0.013107,0.015156,0.84,19.4632,31.1477,2.7639,11.0087,8.152,0.005,0.005,1813731596.0,1034728794.0,894838082.0,9068657980.0,5173643970.0,全国地产,房地产,房地产开发,商业地产,5.28,4.32,
2009-01-06,66.09,69.55,65.56,69.15,66.49,2.660000000000011,4.0,17899620.0,91760551.4,13.298,0.017299,0.020003,1.19,20.2417,32.3936,2.8744,11.4491,8.4781,0.004808,0.004808,1813731596.0,1034728794.0,894838082.0,9431404299.0,5380589729.000001,全国地产,房地产,房地产开发,商业地产,5.5,4.5,
2009-01-07,69.68,71.41,68.22,68.35,69.15,-0.8000000000000114,-1.16,16953413.0,88756750.19999999,13.298,0.016384,0.018946,1.08,20.0081,32.0198,2.8412,11.317,8.3803,0.004864,0.004864,1813731596.0,1034728794.0,894838082.0,9322580403.0,5318506001.0,全国地产,房地产,房地产开发,商业地产,5.72,4.68,
2009-01-08,67.02,70.08,66.49,69.81,68.35,1.460000000000008,2.14,18628762.0,96388767.8,13.298,0.018004,0.020818,1.18,20.4363,32.7051,2.902,11.5592,8.5596,0.004762,0.004762,1813731596.0,1034728794.0,894838082.0,9522090879.0,5432326169.0,全国地产,房地产,房地产开发,商业地产,5.65,4.63,
2009-01-09,69.81,71.14,68.75,70.08,69.81,0.269999999999996,0.39,13576781.0,71482605.89999999,13.298,0.013121,0.015172,0.87,20.5142,32.8297,2.9131,11.6032,8.5923,0.004744,0.004744,1813731596.0,1034728794.0,894838082.0,9558365511.0,5453020744.0,全国地产,房地产,房地产开发,商业地产,5.78,4.73,
2009-01-12,69.55,70.21,67.69,69.42,70.08,-0.6599999999999966,-0.94,15938638.0,82509641.8,13.298,0.015404,0.0178119999999999,0.99,20.3196,32.5182,2.8855,11.4931,8.5107,0.004789,0.004789,1813731596.0,1034728794.0,894838082.0,9467678931.0,5401284305.0,全国地产,房地产,房地产开发,商业地产,5.8,4.74,
2009-01-13,68.48,68.48,66.62,66.76,69.42,-2.6599999999999966,-3.83,9930225.0,50330115.3,13.298,0.009597,0.011097,0.6,19.541,31.2723,2.7749,11.0528,8.1847,0.00498,0.00498,1813731596.0,1034728794.0,894838082.0,9104932612.0,5194338546.0,全国地产,房地产,房地产开发,商业地产,5.74,4.7,
2009-01-14,66.49,69.02,65.96,68.75,66.76,1.9899999999999949,2.98,19657495.0,99946214.4,13.298,0.018998,0.021968,1.31,20.1249,32.2067,2.8578,11.383,8.4292,0.004836,0.004836,1813731596.0,1034728794.0,894838082.0,9376992351.0,5349547865.0,全国地产,房地产,房地产开发,商业地产,5.52,4.52,
2009-01-15,67.95,69.95,67.02,68.35,68.75,-0.4000000000000057,-0.58,26541763.0,136092497.5,13.298,0.025651,0.029661,1.71,20.0081,32.0198,2.8412,11.317,8.3803,0.004864,0.004864,1813731596.0,1034728794.0,894838082.0,9322580403.0,5318506001.0,全国地产,房地产,房地产开发,商业地产,5.69,4.65,
2009-01-16,68.48,71.28,68.48,70.21,68.35,1.86,2.72,35112605.0,185449389.0,13.298,0.033934,0.039239,2.05,20.5531,32.892,2.9186,11.6252,8.6086,0.004735,0.004735,1813731596.0,1034728794.0,894838082.0,9576502827.0,5463368032.0,全国地产,房地产,房地产开发,商业地产,5.65,4.63,
