date,open,high,low,close,pre_close,change,pct_chg,volume,amount,factor,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,industry,l1_name,l2_name,l3_name,up_limit,down_limit,is_st
2015-01-26,17.77,21.1,16.37,19.65,14.88,4.769999999999998,32.06,1225927830.0,23755591039.6,1.0,0.376666,0.376666,,156.0948,156.0948,8.3115,48.873,48.873,,,14856744977.0,3254680459.0000005,3254680459.0000005,291935038798.0,63954471019.0,证券,非银金融,证券Ⅱ,证券Ⅲ,21.43,9.52,
2015-01-27,18.4,18.99,17.69,17.73,19.65,-1.9199999999999984,-9.77,687550484.0,12429620736.099998,1.0,0.21125,0.21125,,140.8428,140.8428,7.4993,44.0976,44.0976,,,14856744977.0,3254680459.0000005,3254680459.0000005,263410088442.0,57705484538.0,证券,非银金融,证券Ⅱ,证券Ⅲ,21.62,17.69,
2015-01-28,17.6,17.6,16.8,17.17,17.73,-0.5599999999999987,-3.16,368204171.0,6344390140.0,1.0,0.113131,0.113131,,136.3943,136.3943,7.2625,42.7048,42.7048,,,14856744977.0,3254680459.0000005,3254680459.0000005,255090311255.0,55882863481.0,证券,非银金融,证券Ⅱ,证券Ⅲ,19.5,15.96,
2015-01-29,16.7,17.98,16.56,17.6,17.17,0.4299999999999997,2.5,395604727.0,6838197548.5,1.0,0.1215489999999999,0.1215489999999999,,139.8101,139.8101,7.4444,43.7743,43.7743,,,14856744977.0,3254680459.0000005,3254680459.0000005,261478711595.0,57282376078.0,证券,非银金融,证券Ⅱ,证券Ⅲ,18.89,15.45,
2015-01-30,17.49,17.73,16.8,16.85,17.6,-0.75,-4.26,268831053.0,4614103339.5,1.0,0.082598,0.082598,,133.8523,133.8523,7.1271,41.9089,41.9089,,,14856744977.0,3254680459.0000005,3254680459.0000005,250336152862.00003,54841365734.0,证券,非银金融,证券Ⅱ,证券Ⅲ,19.36,15.84,
2015-02-02,16.18,16.35,15.5,15.61,16.85,-1.240000000000002,-7.36,296803034.0,4709138256.900001,1.0,0.091193,0.091193,0.5,124.002,124.002,6.6026,38.8248,38.8248,,,14856744977.0,3254680459.0000005,3254680459.0000005,231913789091.0,50805561964.99999,证券,非银金融,证券Ⅱ,证券Ⅲ,18.54,15.17,
2015-02-03,15.85,16.08,15.61,15.98,15.61,0.370000000000001,2.37,244130649.00000003,3874595329.2,1.0,0.0750089999999999,0.0750089999999999,0.61,126.9412,126.9412,6.7591,39.7451,39.7451,,,14856744977.0,3254680459.0000005,3254680459.0000005,237410784732.0,52009793735.0,证券,非银金融,证券Ⅱ,证券Ⅲ,17.17,14.05,
2015-02-04,16.0,16.16,15.51,15.53,15.98,-0.450000000000001,-2.82,252635066.0,3986040192.8,1.0,0.077622,0.077622,0.8,123.3665,123.3665,6.5688,38.6258,38.6258,,,14856744977.0,3254680459.0000005,3254680459.0000005,230725249493.0,50545187528.0,证券,非银金融,证券Ⅱ,证券Ⅲ,17.58,14.38,
2015-02-05,15.99,15.99,15.38,15.39,15.53,-0.1399999999999988,-0.9,233707168.00000003,3657292486.7,1.0,0.071806,0.071806,0.8,122.2544,122.2544,6.5096,38.2776,38.2776,,,14856744977.0,3254680459.0000005,3254680459.0000005,228645305196.0,50089532264.0,证券,非银金融,证券Ⅱ,证券Ⅲ,17.08,13.98,
2015-02-06,15.14,15.46,14.86,14.95,15.39,-0.4400000000000013,-2.86,196406084.0,2973104634.9,1.0,0.060346,0.060346,0.76,118.7592,118.7592,6.3235,37.1833,37.1833,,,14856744977.0,3254680459.0000005,3254680459.0000005,222108337406.0,48657472862.0,证券,非银金融,证券Ⅱ,证券Ⅲ,16.93,13.85,
2015-02-09,14.91,15.77,14.82,15.52,14.95,0.5700000000000003,3.81,263003773.0,4062699405.2,1.0,0.080808,0.080808,1.07,123.2871,123.2871,6.5646,38.601,38.601,,,14856744977.0,3254680459.0000005,3254680459.0000005,230576682043.0,50512640724.0,证券,非银金融,证券Ⅱ,证券Ⅲ,16.45,13.46,
2015-02-10,15.4,15.64,15.12,15.31,15.52,-0.209999999999999,-1.35,187082277.0,2879595620.1,1.0,0.057481,0.057481,0.79,121.6189,121.6189,6.4757,38.0786,38.0786,,,14856744977.0,3254680459.0000005,3254680459.0000005,227456765598.0,49829157827.0,证券,非银金融,证券Ⅱ,证券Ⅲ,17.07,13.97,
2015-02-11,15.4,15.98,15.2,15.9,15.31,0.5899999999999999,3.85,245122220.00000003,3845895397.4,1.0,0.0753139999999999,0.0753139999999999,1.08,126.3057,126.3057,6.7253,39.5461,39.5461,,,14856744977.0,3254680459.0000005,3254680459.0000005,236222245134.0,51749419298.0,证券,非银金融,证券Ⅱ,证券Ⅲ,16.84,13.78,
2015-02-12,15.76,15.94,15.58,15.78,15.9,-0.120000000000001,-0.75,157518604.0,2482387342.3,1.0,0.048398,0.048398,0.7,125.3525,125.3525,6.6745,39.2476,39.2476,,,14856744977.0,3254680459.0000005,3254680459.0000005,234439435737.0,51358857643.0,证券,非银金融,证券Ⅱ,证券Ⅲ,17.49,14.31,
2015-02-13,15.9,16.07,15.72,15.76,15.78,-0.0199999999999995,-0.13,162471571.0,2580064927.7,1.0,0.049919,0.049919,0.77,125.1936,125.1936,6.6661,39.1979,39.1979,,,14856744977.0,3254680459.0000005,3254680459.0000005,234142300838.0,51293764034.0,证券,非银金融,证券Ⅱ,证券Ⅲ,17.36,14.2,
2015-02-16,15.77,15.82,15.56,15.63,15.76,-0.129999999999999,-0.82,126813936.0,1987430989.2,1.0,0.038964,0.038964,0.62,124.1609,124.1609,6.6111,38.8745,38.8745,,,14856744977.0,3254680459.0000005,3254680459.0000005,232210923991.0,50870655574.0,证券,非银金融,证券Ⅱ,证券Ⅲ,17.34,14.18,
2015-02-17,15.65,15.94,15.65,15.79,15.63,0.1599999999999983,1.02,121216445.0,1918480499.4,1.0,0.037244,0.037244,0.69,125.4319,125.4319,6.6788,39.2725,39.2725,,,14856744977.0,3254680459.0000005,3254680459.0000005,234588003187.0,51391404448.0,证券,非银金融,证券Ⅱ,证券Ⅲ,17.19,14.07,
2015-02-25,15.85,15.85,15.45,15.49,15.79,-0.2999999999999989,-1.9,100306161.0,1561035957.6999998,1.0,0.030819,0.030819,0.62,123.0488,123.0488,6.5519,38.5263,38.5263,,,14856744977.0,3254680459.0000005,3254680459.0000005,230130979694.0,50415000310.00001,证券,非银金融,证券Ⅱ,证券Ⅲ,17.37,14.21,
