date,open,high,low,close,pre_close,change,pct_chg,volume,amount,factor,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,industry,l1_name,l2_name,l3_name,up_limit,down_limit,is_st
2009-01-05,725.68,738.92,714.65,738.92,711.34,27.579999999999927,3.88,93604888.0,615404405.3,110.286,0.009943,0.0116009999999999,1.07,15.2073,14.1563,2.4483,2.0736,1.6783,0.009328,0.009328,10995210218.0,9413858315.0,8068763519.0,73667908461.0,63072850711.0,全国地产,房地产,房地产开发,住宅开发,7.1,5.81,
2009-01-06,736.71,766.49,728.99,760.97,738.92,22.050000000000068,2.98,121683118.0,835047763.0,110.286,0.012926,0.015081,1.33,15.6613,14.5789,2.5214,2.1355,1.7284,0.009058,0.009058,10995210218.0,9413858315.0,8068763519.0,75866950504.0,64955622374.0,全国地产,房地产,房地产开发,住宅开发,7.37,6.03,
2009-01-07,764.28,778.62,756.56,756.56,760.97,-4.410000000000082,-0.58,83482931.0,580781803.5,110.286,0.008868,0.010346,0.85,15.5705,14.4944,2.5068,2.1231,1.7184,0.009111,0.009111,10995210218.0,9413858315.0,8068763519.0,75427142095.0,64579068041.0,全国地产,房地产,房地产开发,住宅开发,7.59,6.21,
2009-01-08,744.43,772.0,736.71,760.97,756.56,4.410000000000082,0.58,83766170.0,571374361.3,110.286,0.008898,0.010382,0.89,15.6613,14.5789,2.5214,2.1355,1.7284,0.009058,0.009058,10995210218.0,9413858315.0,8068763519.0,75866950504.0,64955622374.0,全国地产,房地产,房地产开发,住宅开发,7.55,6.17,
2009-01-09,760.97,773.1,751.05,759.87,760.97,-1.1000000000000227,-0.14,62681566.0,432865431.6,110.286,0.006658,0.007768,0.67,15.6386,14.5578,2.5177,2.1324,1.7259,0.009071,0.009071,10995210218.0,9413858315.0,8068763519.0,75756998402.0,64861483790.0,全国地产,房地产,房地产开发,住宅开发,7.59,6.21,
2009-01-12,752.15,764.28,742.22,751.05,759.87,-8.82000000000005,-1.16,77418893.0,529016566.4,110.286,0.008224,0.009595,0.87,15.457,14.3887,2.4885,2.1076,1.7058,0.0091779999999999,0.0091779999999999,10995210218.0,9413858315.0,8068763519.0,74877381585.0,64108375125.0,全国地产,房地产,房地产开发,住宅开发,7.58,6.2,
2009-01-13,740.02,742.22,724.58,724.58,751.05,-26.46999999999992,-3.52,88412103.0,588719746.0,110.286,0.009392,0.010957,1.03,14.9123,13.8816,2.4008,2.0334,1.6457,0.009513,0.009513,10995210218.0,9413858315.0,8068763519.0,72238531132.0,61849049130.0,全国地产,房地产,房地产开发,住宅开发,7.49,6.13,
2009-01-14,724.58,760.97,722.37,759.87,724.58,35.289999999999964,4.87,98944509.0,665967836.5,110.286,0.010511,0.012263,1.25,15.6386,14.5578,2.5177,2.1324,1.7259,0.009071,0.009071,10995210218.0,9413858315.0,8068763519.0,75756998402.0,64861483790.0,全国地产,房地产,房地产开发,住宅开发,7.23,5.91,
2009-01-15,746.64,766.49,743.33,755.46,759.87,-4.409999999999968,-0.58,69456123.0,474415201.7,110.286,0.007378,0.008608,0.84,15.5478,14.4732,2.5031,2.12,1.7158,0.009124,0.009124,10995210218.0,9413858315.0,8068763519.0,75317189993.0,64484929458.0,全国地产,房地产,房地产开发,住宅开发,7.58,6.2,
2009-01-16,755.46,784.13,754.36,763.18,755.46,7.719999999999914,1.02,152049781.0,1064036652.0,110.286,0.016152,0.018844,1.92,15.7067,14.6211,2.5287,2.1417,1.7334,0.009032,0.009032,10995210218.0,9413858315.0,8068763519.0,76086854709.0,65143899540.0,全国地产,房地产,房地产开发,住宅开发,7.54,6.17,
2009-01-19,770.9,799.57,763.18,774.21,763.18,11.030000000000086,1.45,125946742.0,895167371.8,110.286,0.013379,0.015609,1.29,15.9337,14.8324,2.5652,2.1726,1.7584,0.008903,0.008903,10995210218.0,9413858315.0,8068763519.0,77186375730.0,66085285371.0,全国地产,房地产,房地产开发,住宅开发,7.61,6.23,
2009-01-20,772.0,776.41,754.36,763.18,774.21,-11.030000000000086,-1.42,62349396.0,431038404.2,110.286,0.006623,0.007727,0.58,15.7067,14.6211,2.5287,2.1417,1.7334,0.009032,0.009032,10995210218.0,9413858315.0,8068763519.0,76086854709.0,65143899540.0,全国地产,房地产,房地产开发,住宅开发,7.72,6.32,
2009-01-21,754.36,789.65,749.94,783.03,763.18,19.850000000000023,2.6,131422876.0,921549098.2,110.286,0.013961,0.016288,1.29,16.1152,15.0015,2.5945,2.1974,1.7785,0.008803,0.008803,10995210218.0,9413858315.0,8068763519.0,78065992548.0,66838394037.0,全国地产,房地产,房地产开发,住宅开发,7.61,6.23,
2009-01-22,784.13,795.16,768.69,786.34,783.03,3.310000000000059,0.42,89801029.0,637207541.9,110.286,0.0095389999999999,0.011129,0.83,16.1833,15.0649,2.6054,2.2067,1.786,0.008766,0.008766,10995210218.0,9413858315.0,8068763519.0,78395848854.0,67120809786.0,全国地产,房地产,房地产开发,住宅开发,7.81,6.39,
2009-01-23,783.03,788.54,770.9,776.41,786.34,-9.930000000000064,-1.26,58268918.00000001,411382126.4,110.286,0.00619,0.0072219999999999,0.52,15.979,14.8747,2.5726,2.1788,1.7634,0.008878,0.008878,10995210218.0,9413858315.0,8068763519.0,77406279935.0,66273562538.0,全国地产,房地产,房地产开发,住宅开发,7.84,6.42,
2009-02-02,781.93,784.13,767.59,773.1,776.41,-3.309999999999945,-0.43,71188619.0,498150500.0,110.286,0.007562,0.008823,0.76,15.911,14.8113,2.5616,2.1695,1.7559,0.008916,0.008916,10995210218.0,9413858315.0,8068763519.0,77076423628.0,65991146788.0,全国地产,房地产,房地产开发,住宅开发,7.74,6.34,
2009-02-03,773.1,783.03,744.43,781.93,773.1,8.829999999999927,1.14,311674075.0,2149248421.8,110.286,0.033108,0.0386269999999999,3.77,16.0925,14.9803,2.5908,2.1943,1.776,0.008815,0.008815,10995210218.0,9413858315.0,8068763519.0,77956040446.0,66744255453.0,全国地产,房地产,房地产开发,住宅开发,7.71,6.31,
2009-02-04,781.93,800.68,772.0,800.68,781.93,18.75,2.4,247050262.0,1766885959.8,110.286,0.026243,0.030618,1.86,16.4784,15.3395,2.653,2.2469,1.8185,0.008609,0.008609,10995210218.0,9413858315.0,8068763519.0,79825226183.0,68344611367.0,全国地产,房地产,房地产开发,住宅开发,7.8,6.38,
2009-02-05,800.68,829.35,791.85,800.68,800.68,0.0,0.0,285770461.0,2104606998.0,110.286,0.030356,0.035417,1.84,16.4784,15.3395,2.653,2.2469,1.8185,0.008609,0.008609,10995210218.0,9413858315.0,8068763519.0,79825226183.0,68344611367.0,全国地产,房地产,房地产开发,住宅开发,7.99,6.53,
2009-02-06,803.98,865.75,803.98,862.44,800.68,61.760000000000105,7.71,372720640.0,2836660159.3,110.286,0.0395929999999999,0.046193,1.91,17.7495,16.5227,2.8576,2.4202,1.9588,0.007992,0.007992,10995210218.0,9413858315.0,8068763519.0,85982543905.0,73616372023.0,全国地产,房地产,房地产开发,住宅开发,7.99,6.53,
2009-02-09,872.36,885.6,849.2,871.26,862.44,8.819999999999936,1.02,302288015.0,2385715636.1,110.286,0.032111,0.037464,1.17,17.931,16.6918,2.8868,2.445,1.9789,0.007911,0.007911,10995210218.0,9413858315.0,8068763519.0,86862160722.0,74369480689.0,全国地产,房地产,房地产开发,住宅开发,8.6,7.04,
2009-02-10,871.26,912.07,851.41,897.73,871.26,26.470000000000027,3.04,285523244.0,2298856896.9,110.286,0.03033,0.035386,0.94,18.4758,17.1989,2.9745,2.5193,2.039,0.007678,0.007678,10995210218.0,9413858315.0,8068763519.0,89501011175.0,76628806684.0,全国地产,房地产,房地产开发,住宅开发,8.69,7.11,
2009-02-11,878.98,909.86,870.16,882.29,897.73,-15.440000000000056,-1.72,269051786.0,2159901915.4,110.286,0.02858,0.033345,0.9,18.158,16.9031,2.9234,2.4759,2.0039,0.007813,0.007813,10995210218.0,9413858315.0,8068763519.0,87961681744.0,75310866520.0,全国地产,房地产,房地产开发,住宅开发,8.95,7.33,
2009-02-12,883.39,897.73,851.41,895.52,882.29,13.230000000000018,1.5,253798624.00000003,2015842966.8,110.286,0.02696,0.031454,0.84,18.4304,17.1566,2.9672,2.5131,2.034,0.007697,0.007697,10995210218.0,9413858315.0,8068763519.0,89281106970.0,76440529518.0,全国地产,房地产,房地产开发,住宅开发,8.8,7.2,
2009-02-13,895.52,948.46,888.91,942.95,895.52,47.430000000000064,5.3,375290632.0,3134836438.8,110.286,0.039866,0.046512,1.26,19.4064,18.0651,3.1243,2.6462,2.1417,0.00731,0.00731,10995210218.0,9413858315.0,8068763519.0,94009047364.0,80488488593.0,全国地产,房地产,房地产开发,住宅开发,8.93,7.31,
2009-02-16,948.46,953.97,912.07,938.53,942.95,-4.420000000000073,-0.47,293357795.0,2481661482.3,110.286,0.031162,0.036357,0.99,19.3156,17.9806,3.1097,2.6338,2.1317,0.007344,0.007344,10995210218.0,9413858315.0,8068763519.0,93569238955.0,80111934261.0,全国地产,房地产,房地产开发,住宅开发,9.41,7.7,
2009-02-17,936.33,936.33,890.01,891.11,938.53,-47.41999999999996,-5.05,250592964.0,2066773800.1,110.286,0.0266199999999999,0.031057,0.85,18.3396,17.0721,2.9526,2.5007,2.0239,0.007735,0.007735,10995210218.0,9413858315.0,8068763519.0,88841298561.0,76063975185.0,全国地产,房地产,房地产开发,住宅开发,9.36,7.66,
2009-02-18,871.26,882.29,835.97,837.07,891.11,-54.03999999999997,-6.06,257758399.00000003,2004161447.6,110.286,0.027381,0.031945,0.89,17.2274,16.0368,2.7735,2.349,1.9012,0.008235,0.008235,10995210218.0,9413858315.0,8068763519.0,83453645555.0,71451184611.0,全国地产,房地产,房地产开发,住宅开发,8.89,7.27,
2009-02-19,840.38,861.33,827.14,851.41,837.07,14.339999999999918,1.71,178252602.0,1364318354.2,110.286,0.018935,0.022092,0.62,17.5225,16.3115,2.821,2.3893,1.9338,0.0080959999999999,0.0080959999999999,10995210218.0,9413858315.0,8068763519.0,84883022883.0,72674986192.0,全国地产,房地产,房地产开发,住宅开发,8.35,6.83,
2009-02-20,848.1,860.23,831.56,853.61,851.41,2.200000000000045,0.26,157961219.0,1208890587.2,110.286,0.01678,0.019577,0.58,17.5679,16.3537,2.8284,2.3955,1.9388,0.008075,0.008075,10995210218.0,9413858315.0,8068763519.0,85102927087.0,72863263358.0,全国地产,房地产,房地产开发,住宅开发,8.49,6.95,
2009-02-23,865.75,902.14,865.75,893.32,853.61,39.71000000000004,4.65,257479689.0,2071274655.0,110.286,0.027351,0.031911,1.13,18.385,17.1143,2.9599,2.5069,2.029,0.007716,0.007716,10995210218.0,9413858315.0,8068763519.0,89061202766.0,76252252352.0,全国地产,房地产,房地产开发,住宅开发,8.51,6.97,
2009-02-24,881.19,936.33,860.23,863.54,893.32,-29.780000000000086,-3.33,275501974.0,2231257464.9,110.286,0.029266,0.034144,1.25,17.7722,16.5439,2.8612,2.4233,1.9613,0.007982,0.007982,10995210218.0,9413858315.0,8068763519.0,86092496007.0,73710510606.0,全国地产,房地产,房地产开发,住宅开发,8.91,7.29,
2009-02-25,858.03,858.03,802.88,834.87,863.54,-28.66999999999996,-3.32,241462418.00000003,1822908317.7,110.286,0.02565,0.0299259999999999,1.07,17.182,15.9945,2.7662,2.3429,1.8962,0.008256,0.008256,10995210218.0,9413858315.0,8068763519.0,83233741350.0,71262907445.0,全国地产,房地产,房地产开发,住宅开发,8.61,7.05,
2009-02-26,824.94,848.1,772.0,792.96,834.87,-41.90999999999997,-5.02,173081368.0,1284575740.8,110.286,0.018386,0.0214509999999999,0.78,16.3195,15.1916,2.6274,2.2252,1.801,0.008693,0.008693,10995210218.0,9413858315.0,8068763519.0,79055561467.0,67685641285.0,全国地产,房地产,房地产开发,住宅开发,8.33,6.81,
2009-02-27,785.24,798.47,767.59,788.54,792.96,-4.420000000000073,-0.56,156535155.0,1111825982.9,110.286,0.016628,0.0194,0.71,16.2287,15.1071,2.6128,2.2129,1.791,0.008741,0.008741,10995210218.0,9413858315.0,8068763519.0,78615753059.0,67309086952.0,全国地产,房地产,房地产开发,住宅开发,7.91,6.47,
2009-03-02,788.54,833.76,777.52,817.22,788.54,28.680000000000064,3.64,161673234.0,1192557460.0,110.286,0.017174,0.020037,0.73,16.8189,15.6565,2.7078,2.2933,1.8561,0.008435,0.008435,10995210218.0,9413858315.0,8068763519.0,81474507715.0,69756690114.0,全国地产,房地产,房地产开发,住宅开发,7.87,6.44,
2009-03-03,799.57,845.89,791.85,818.32,817.22,1.1000000000000227,0.13,126813187.0,950296422.9,110.286,0.013471,0.015717,0.63,16.8416,15.6776,2.7114,2.2964,1.8586,0.008423,0.008423,10995210218.0,9413858315.0,8068763519.0,81584459818.0,69850828697.0,全国地产,房地产,房地产开发,住宅开发,8.15,6.67,
2009-03-04,827.14,878.98,827.14,871.26,818.32,52.93999999999994,6.47,232419292.0,1814008667.4,110.286,0.024689,0.028805,1.35,17.931,16.6918,2.8868,2.445,1.9789,0.007911,0.007911,10995210218.0,9413858315.0,8068763519.0,86862160722.0,74369480689.0,全国地产,房地产,房地产开发,住宅开发,8.16,6.68,
2009-03-05,882.29,904.35,860.23,874.57,871.26,3.310000000000059,0.38,170655406.0,1368102793.6,110.286,0.018128,0.02115,1.0,17.9991,16.7552,2.8978,2.4543,1.9864,0.007881,0.007881,10995210218.0,9413858315.0,8068763519.0,87192017029.0,74651896438.0,全国地产,房地产,房地产开发,住宅开发,8.69,7.11,
2009-03-06,860.23,907.65,854.72,891.11,874.57,16.539999999999964,1.89,224880876.0,1824312612.3,110.286,0.023888,0.027871,1.33,18.3396,17.0721,2.9526,2.5007,2.0239,0.007735,0.007735,10995210218.0,9413858315.0,8068763519.0,88841298561.0,76063975185.0,全国地产,房地产,房地产开发,住宅开发,8.72,7.14,
2009-03-09,898.83,934.12,858.03,870.16,891.11,-20.950000000000045,-2.35,187995552.0,1531805592.3,110.286,0.01997,0.023299,1.03,17.9083,16.6706,2.8832,2.4419,1.9764,0.007921,0.007921,10995210218.0,9413858315.0,8068763519.0,86752208620.0,74275342105.0,全国地产,房地产,房地产开发,住宅开发,8.89,7.27,
2009-03-10,858.03,867.95,831.56,861.33,870.16,-8.829999999999927,-1.01,120788488.0,929409069.4,110.286,0.012863,0.015033,0.64,21.2916,21.2916,2.6926,2.0949,2.0949,0.008003,0.008003,10995210218.0,9390217652.0,8035122886.0,85872591802.99998,73337599862.0,全国地产,房地产,房地产开发,住宅开发,8.68,7.1,
2009-03-11,883.39,892.21,839.28,849.2,861.33,-12.129999999999995,-1.41,131087923.0,1035662124.3,110.286,0.0139599999999999,0.016314,0.7,20.9917,20.9917,2.6547,2.0654,2.0654,0.008117,0.008117,10995210218.0,9390217652.0,8035122886.0,84663118679.00002,72304675920.0,全国地产,房地产,房地产开发,住宅开发,8.59,7.03,
2009-03-12,849.2,866.85,821.63,863.54,849.2,14.339999999999918,1.69,135447870.0,1030220576.9,110.286,0.014424,0.016857,0.81,21.3461,21.3461,2.6995,2.1002,2.1002,0.007982,0.007982,10995210218.0,9390217652.0,8035122886.0,86092496007.0,73525404215.0,全国地产,房地产,房地产开发,住宅开发,8.47,6.93,
2009-03-13,863.54,874.57,843.69,850.31,863.54,-13.230000000000018,-1.53,116240756.0,903313090.3,110.286,0.012379,0.014467,0.73,21.019,21.019,2.6581,2.0681,2.0681,0.008106,0.008106,10995210218.0,9390217652.0,8035122886.0,84773070781.0,72398578097.0,全国地产,房地产,房地产开发,住宅开发,8.61,7.05,
2009-03-16,845.89,874.57,839.28,870.16,850.31,19.850000000000023,2.33,113859099.0,890088712.9000001,110.286,0.0121249999999999,0.01417,0.82,21.5097,21.5097,2.7202,2.1163,2.1163,0.007921,0.007921,10995210218.0,9390217652.0,8035122886.0,86752208620.0,74088817274.0,全国地产,房地产,房地产开发,住宅开发,8.48,6.94,
2009-03-17,871.26,931.92,867.95,921.99,870.16,51.83000000000004,5.96,299657563.0,2459909297.5,110.286,0.0319119999999999,0.037293,2.43,22.791,22.791,2.8822,2.2424,2.2424,0.007476,0.007476,10995210218.0,9390217652.0,8035122886.0,91919957422.0,78502219571.0,全国地产,房地产,房地产开发,住宅开发,8.68,7.1,
2009-03-18,926.4,931.92,908.76,912.07,921.99,-9.91999999999996,-1.08,243334932.0,2032544853.9,110.286,0.025914,0.030284,1.53,22.5456,22.5456,2.8512,2.2183,2.2183,0.007557,0.007557,10995210218.0,9390217652.0,8035122886.0,90930388502.99998,77657099982.0,全国地产,房地产,房地产开发,住宅开发,9.2,7.52,
2009-03-19,910.96,929.71,901.04,916.48,912.07,4.409999999999968,0.48,181724039.0,1507406827.8000002,110.286,0.019352,0.022616,1.0,22.6547,22.6547,2.865,2.229,2.229,0.007521,0.007521,10995210218.0,9390217652.0,8035122886.0,91370196912.0,78032708688.0,全国地产,房地产,房地产开发,住宅开发,9.1,7.44,
2009-03-20,924.2,928.61,882.29,896.63,916.48,-19.850000000000023,-2.17,225408708.0,1839651982.8,110.286,0.024005,0.0280529999999999,1.18,22.164,22.164,2.8029,2.1807,2.1807,0.007688,0.007688,10995210218.0,9390217652.0,8035122886.0,89391059072.0,76342469511.0,全国地产,房地产,房地产开发,住宅开发,9.14,7.48,
2009-03-23,898.83,936.33,893.32,926.4,896.63,29.769999999999985,3.32,318295606.0,2657452303.1,110.286,0.033897,0.039613,1.5,22.9,22.9,2.896,2.2531,2.2531,0.0074399999999999,0.0074399999999999,10995210218.0,9390217652.0,8035122886.0,92359765831.0,78877828277.0,全国地产,房地产,房地产开发,住宅开发,8.94,7.32,
2009-03-24,947.36,962.8,915.37,925.3,926.4,-1.1000000000000227,-0.12,274212103.0,2329601539.9,110.286,0.029202,0.034127,1.08,22.8728,22.8728,2.8926,2.2504,2.2504,0.007449,0.007449,10995210218.0,9390217652.0,8035122886.0,92249813729.0,78783926100.0,全国地产,房地产,房地产开发,住宅开发,9.24,7.56,
2009-03-25,914.27,939.64,904.35,904.35,925.3,-20.94999999999993,-2.26,178930507.0,1495087275.5,110.286,0.019055,0.022269,0.72,22.3548,22.3548,2.8271,2.1995,2.1995,0.007622,0.007622,10995210218.0,9390217652.0,8035122886.0,90160723787.99998,76999784746.0,全国地产,房地产,房地产开发,住宅开发,9.23,7.55,
2009-03-26,897.73,928.61,884.49,926.4,904.35,22.049999999999955,2.44,186605630.0,1532377537.0,110.286,0.019872,0.023224,0.79,22.9,22.9,2.896,2.2531,2.2531,0.0074399999999999,0.0074399999999999,10995210218.0,9390217652.0,8035122886.0,92359765831.0,78877828277.0,全国地产,房地产,房地产开发,住宅开发,9.02,7.38,
2009-03-27,930.81,931.92,913.17,918.68,926.4,-7.720000000000027,-0.83,172334345.0,1442151758.2,110.286,0.0183529999999999,0.021448,0.73,22.7092,22.7092,2.8719,2.2344,2.2344,0.0075029999999999,0.0075029999999999,10995210218.0,9390217652.0,8035122886.0,91590101116.0,78220513041.0,全国地产,房地产,房地产开发,住宅开发,9.24,7.56,
2009-03-30,921.99,923.09,897.73,906.55,918.68,-12.129999999999995,-1.32,131743883.0,1085716431.8,110.286,0.01403,0.016396,0.58,22.4093,22.4093,2.834,2.2048,2.2048,0.0076029999999999,0.0076029999999999,10995210218.0,9390217652.0,8035122886.0,90380627992.0,77187589099.0,全国地产,房地产,房地产开发,住宅开发,9.16,7.5,
2009-03-31,886.7,914.27,884.49,913.17,906.55,6.6200000000000045,0.73,152931924.0,1246727828.0,110.286,0.016286,0.019033,0.81,22.5729,22.5729,2.8547,2.2209,2.2209,0.007548,0.007548,10995210218.0,9390217652.0,8035122886.0,91040340605.0,77751002159.0,全国地产,房地产,房地产开发,住宅开发,9.04,7.4,
2009-04-01,913.17,950.67,907.65,935.23,913.17,22.06000000000006,2.42,290654601.0,2446009868.9,110.286,0.0309529999999999,0.036173,1.77,23.1181,23.1181,2.9236,2.2746,2.2746,0.00737,0.00737,10995210218.0,9390217652.0,8035122886.0,93239382649.00002,79629045689.0,全国地产,房地产,房地产开发,住宅开发,9.11,7.45,
2009-04-02,938.53,973.83,936.33,950.67,935.23,15.43999999999994,1.65,348074452.0,3013702313.6,110.286,0.037068,0.043319,1.86,23.4998,23.4998,2.9719,2.3121,2.3121,0.007251,0.007251,10995210218.0,9390217652.0,8035122886.0,94778712079.0,80943676160.0,全国地产,房地产,房地产开发,住宅开发,9.33,7.63,
2009-04-03,965.0,987.06,948.46,956.18,950.67,5.509999999999991,0.58,273322398.0,2397088380.0,110.286,0.0291069999999999,0.034016,1.25,23.6361,23.6361,2.9891,2.3256,2.3256,0.007209,0.007209,10995210218.0,9390217652.0,8035122886.0,95328472590.0,81413187043.0,全国地产,房地产,房地产开发,住宅开发,9.48,7.76,
2009-04-07,957.28,968.31,935.23,947.36,956.18,-8.819999999999936,-0.92,140163709.0,1206247908.6,110.286,0.014927,0.017444,0.59,23.418,23.418,2.9615,2.3041,2.3041,0.007276,0.007276,10995210218.0,9390217652.0,8035122886.0,94448855772.99998,80661969631.0,全国地产,房地产,房地产开发,住宅开发,9.54,7.8,
2009-04-08,946.25,953.97,902.14,903.24,947.36,-44.120000000000005,-4.66,166367673.0,1391359548.6,110.286,0.017717,0.020705,0.69,22.3275,22.3275,2.8236,2.1968,2.1968,0.007631,0.007631,10995210218.0,9390217652.0,8035122886.0,90050771685.0,76905882570.0,全国地产,房地产,房地产开发,住宅开发,9.45,7.73,
2009-04-09,901.04,925.3,893.32,925.3,903.24,22.059999999999945,2.44,141036721.0,1159600731.1,110.286,0.01502,0.017553,0.58,22.8728,22.8728,2.8926,2.2504,2.2504,0.007449,0.007449,10995210218.0,9390217652.0,8035122886.0,92249813729.0,78783926100.0,全国地产,房地产,房地产开发,住宅开发,9.01,7.37,
2009-04-13,948.46,958.39,931.92,937.43,925.3,12.129999999999995,1.31,257892869.0,2211432452.5,110.286,0.027464,0.032096,1.21,23.1727,23.1727,2.9305,2.28,2.28,0.0073529999999999,0.0073529999999999,10995210218.0,9390217652.0,8035122886.0,93459286853.0,79816850042.0,全国地产,房地产,房地产开发,住宅开发,9.23,7.55,
2009-04-14,937.43,977.13,933.02,966.11,937.43,28.680000000000064,3.06,257561963.0,2238883622.1,110.286,0.027429,0.032055,1.32,23.8815,23.8815,3.0201,2.3497,2.3497,0.007135,0.007135,10995210218.0,9390217652.0,8035122886.0,96318041510.0,82258306632.0,全国地产,房地产,房地产开发,住宅开发,9.35,7.65,
2009-04-15,953.97,960.59,926.4,947.36,966.11,-18.75,-1.94,205435206.0,1759300409.3,110.286,0.021878,0.025567,1.07,23.418,23.418,2.9615,2.3041,2.3041,0.007276,0.007276,10995210218.0,9390217652.0,8035122886.0,94448855772.99998,80661969631.0,全国地产,房地产,房地产开发,住宅开发,9.64,7.88,
2009-04-16,948.46,952.87,917.58,933.02,947.36,-14.340000000000032,-1.51,257461063.0,2171277371.9,110.286,0.027418,0.032042,1.25,23.0636,23.0636,2.9167,2.2692,2.2692,0.007388,0.007388,10995210218.0,9390217652.0,8035122886.0,93019478444.0,79441241336.0,全国地产,房地产,房地产开发,住宅开发,9.45,7.73,
2009-04-17,931.92,949.56,926.4,929.71,933.02,-3.309999999999945,-0.35,181179460.0,1538205695.3,110.286,0.019294,0.022548,0.81,22.9818,22.9818,2.9064,2.2612,2.2612,0.007414,0.007414,10995210218.0,9390217652.0,8035122886.0,92689622138.0,79159534806.0,全国地产,房地产,房地产开发,住宅开发,9.31,7.61,
2009-04-20,927.51,944.05,923.09,941.84,929.71,12.129999999999995,1.3,196130985.0,1660378260.1999998,110.286,0.020887,0.024409,0.85,23.2817,23.2817,2.9443,2.2907,2.2907,0.007319,0.007319,10995210218.0,9390217652.0,8035122886.0,93899095262.0,80192458748.0,全国地产,房地产,房地产开发,住宅开发,9.27,7.59,
2009-04-21,926.4,936.33,910.96,925.3,941.84,-16.540000000000077,-1.76,164892153.0,1384671382.0,110.286,0.01756,0.0205209999999999,0.75,22.8728,22.8728,2.8926,2.2504,2.2504,0.007449,0.007449,10995210218.0,9390217652.0,8035122886.0,92249813729.0,78783926100.0,全国地产,房地产,房地产开发,住宅开发,9.39,7.69,
2009-04-22,929.71,946.25,897.73,898.83,925.3,-26.46999999999992,-2.86,238576565.0,1994519570.3,110.286,0.025407,0.029692,1.19,22.2185,22.2185,2.8098,2.1861,2.1861,0.007669,0.007669,10995210218.0,9390217652.0,8035122886.0,89610963277.0,76530273864.0,全国地产,房地产,房地产开发,住宅开发,9.23,7.55,
2009-04-23,893.32,907.65,886.7,903.24,898.83,4.409999999999968,0.49,123011455.0,1000533171.5,110.286,0.0131,0.015309,0.59,22.3275,22.3275,2.8236,2.1968,2.1968,0.007631,0.007631,10995210218.0,9390217652.0,8035122886.0,90050771685.0,76905882570.0,全国地产,房地产,房地产开发,住宅开发,8.97,7.34,
2009-04-24,906.55,909.86,890.01,891.11,903.24,-12.129999999999995,-1.34,89552724.0,728145794.4,110.286,0.009537,0.011145,0.5,22.0277,22.0277,2.7857,2.1673,2.1673,0.007735,0.007735,10995210218.0,9390217652.0,8035122886.0,88841298561.0,75872958628.0,全国地产,房地产,房地产开发,住宅开发,9.01,7.37,
2009-04-27,891.11,899.93,877.88,882.29,891.11,-8.82000000000005,-0.99,100837440.0,809949756.7,110.286,0.010739,0.0125499999999999,0.62,21.8096,21.5392,2.6907,2.1458,2.0573,0.007813,0.007813,10995210218.0,9390217652.0,8035122886.0,87961681744.0,75121741216.0,全国地产,房地产,房地产开发,住宅开发,8.89,7.27,
2009-04-28,878.98,884.49,873.47,880.08,882.29,-2.2099999999999227,-0.25,73450478.0,586151355.6,110.286,0.007822,0.009141,0.51,21.755,21.4853,2.684,2.1405,2.0522,0.007832,0.007832,10995210218.0,9390217652.0,8035122886.0,87741777540.0,74933936863.0,全国地产,房地产,房地产开发,住宅开发,8.8,7.2,
2009-04-29,880.08,924.2,878.98,915.37,880.08,35.289999999999964,4.01,141754271.0,1167046716.0,110.286,0.015096,0.017642,1.13,22.6274,22.3469,2.7916,2.2263,2.1345,0.00753,0.00753,10995210218.0,9390217652.0,8035122886.0,91260244809.00002,77938806512.0,全国地产,房地产,房地产开发,住宅开发,8.78,7.18,
2009-04-30,937.43,950.67,925.3,935.23,915.37,19.860000000000014,2.17,233574573.0,1985096400.2,110.286,0.024874,0.0290689999999999,2.21,23.1181,22.8315,2.8521,2.2746,2.1807,0.00737,0.00737,10995210218.0,9390217652.0,8035122886.0,93239382649.00002,79629045689.0,全国地产,房地产,房地产开发,住宅开发,9.13,7.47,
2009-05-04,937.43,976.03,929.71,970.52,935.23,35.289999999999964,3.77,314698796.0,2747488719.3,110.286,0.033513,0.039165,2.46,23.9905,23.6931,2.9598,2.3604,2.263,0.007102,0.007102,10995210218.0,9390217652.0,8035122886.0,96757849918.00002,82633915338.0,全国地产,房地产,房地产开发,住宅开发,9.33,7.63,
2009-05-05,973.83,1023.45,973.83,996.99,970.52,26.470000000000027,2.73,297749536.0,2713496903.0,110.286,0.031708,0.037056,1.72,24.6448,24.3393,3.0405,2.4248,2.3248,0.006914,0.006914,10995210218.0,9390217652.0,8035122886.0,99396700371.0,84887567574.0,全国地产,房地产,房地产开发,住宅开发,9.68,7.92,
2009-05-06,999.19,1020.15,992.57,1010.22,996.99,13.230000000000018,1.33,193047353.0,1768460432.8,110.286,0.020558,0.0240249999999999,0.91,24.972,24.6624,3.0809,2.457,2.3556,0.006823,0.006823,10995210218.0,9390217652.0,8035122886.0,100716125596.99998,86014393692.0,全国地产,房地产,房地产开发,住宅开发,9.94,8.14,
