date,open,high,low,close,pre_close,change,pct_chg,volume,amount,factor,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,industry,l1_name,l2_name,l3_name,up_limit,down_limit,is_st
2009-01-05,32.48,32.88,32.08,32.68,31.68,1.0,3.16,6889411.0,22292444.8,10.056,0.011484,0.011484,0.49,18.8946,11.5303,1.0561,0.3215,0.308,0.0,,1203972704.0,599910010.0,599910010.0,3912911288.0,1949707533.0,家用电器,家用电器,白色家电,冰洗,3.47,2.84,
2009-01-06,32.68,33.69,32.38,33.69,32.68,1.009999999999998,3.09,12722174.0,41813772.900000006,10.056,0.0212069999999999,0.0212069999999999,1.37,19.476,11.885,1.0886,0.3314,0.3175,0.0,,1203972704.0,599910010.0,599910010.0,4033308558.0,2009698534.0,家用电器,家用电器,白色家电,冰洗,3.58,2.93,
2009-01-07,33.79,33.89,33.08,33.18,33.69,-0.509999999999998,-1.51,9880938.0,32833174.4,10.056,0.016471,0.016471,1.08,19.1853,11.7077,1.0723,0.3265,0.3128,0.0,,1203972704.0,599910010.0,599910010.0,3973109923.0,1979703033.0,家用电器,家用电器,白色家电,冰洗,3.69,3.02,
2009-01-08,32.78,32.98,32.08,32.28,33.18,-0.8999999999999986,-2.71,7892342.0,25496536.6,10.056,0.013156,0.013156,0.84,18.662,11.3884,1.0431,0.3176,0.3042,0.0,,1203972704.0,599910010.0,599910010.0,3864752380.0,1925711132.0,家用电器,家用电器,白色家电,冰洗,3.63,2.97,
2009-01-09,32.38,33.29,32.18,33.08,32.28,0.7999999999999972,2.48,8967796.0,29122612.1,10.056,0.0149489999999999,0.0149489999999999,0.93,19.1271,11.6722,1.0691,0.3255,0.3118,0.0,,1203972704.0,599910010.0,599910010.0,3961070196.0,1973703933.0,家用电器,家用电器,白色家电,冰洗,3.53,2.89,
2009-01-12,32.98,33.49,32.48,33.18,33.08,0.1000000000000014,0.3,10394620.0,34115325.0,10.056,0.017327,0.017327,1.12,19.1853,11.7077,1.0723,0.3265,0.3128,0.0,,1203972704.0,599910010.0,599910010.0,3973109923.0,1979703033.0,家用电器,家用电器,白色家电,冰洗,3.62,2.96,
2009-01-13,32.88,33.08,32.48,32.78,33.18,-0.3999999999999986,-1.21,8166741.0,26606862.0,10.056,0.013613,0.013613,0.82,18.9527,11.5657,1.0593,0.3225,0.309,0.0,,1203972704.0,599910010.0,599910010.0,3924951015.0,1955706633.0,家用电器,家用电器,白色家电,冰洗,3.63,2.97,
2009-01-14,32.58,33.49,32.58,33.49,32.78,0.7100000000000009,2.17,14768707.999999998,48604102.9,10.056,0.024618,0.024618,1.63,19.3597,11.8141,1.0821,0.3295,0.3156,0.0,,1203972704.0,599910010.0,599910010.0,4009229104.0,1997700333.0,家用电器,家用电器,白色家电,冰洗,3.59,2.93,
2009-01-15,33.18,34.59,32.98,33.69,33.49,0.1999999999999957,0.6,16894744.0,56874049.5,10.056,0.028162,0.028162,1.68,19.476,11.885,1.0886,0.3314,0.3175,0.0,,1203972704.0,599910010.0,599910010.0,4033308558.0,2009698534.0,家用电器,家用电器,白色家电,冰洗,3.66,3.0,
2009-01-16,33.99,34.69,33.69,34.09,33.69,0.4000000000000057,1.19,12736782.0,43449389.9,10.056,0.021231,0.021231,1.08,19.7085,12.027,1.1016,0.3354,0.3213,0.0,,1203972704.0,599910010.0,599910010.0,4081467467.0,2033694934.0,家用电器,家用电器,白色家电,冰洗,3.69,3.02,
2009-01-19,34.59,34.99,33.79,34.49,34.09,0.3999999999999986,1.17,9357018.0,31971438.3,10.056,0.015597,0.015597,0.74,19.9411,12.1689,1.1146,0.3394,0.3251,0.0,,1203972704.0,599910010.0,599910010.0,4129626375.0,2057691334.0,家用电器,家用电器,白色家电,冰洗,3.73,3.05,
2009-01-20,34.69,35.2,33.99,34.59,34.49,0.1000000000000014,0.29,10998768.0,37813801.9,10.056,0.018334,0.018334,0.89,19.9992,12.2043,1.1178,0.3403,0.326,0.0,,1203972704.0,599910010.0,599910010.0,4141666102.0,2063690434.0,家用电器,家用电器,白色家电,冰洗,3.77,3.09,
2009-01-21,34.19,34.49,33.69,33.89,34.59,-0.7000000000000028,-2.02,8320882.000000001,28239340.9,10.056,0.01387,0.01387,0.64,19.5922,11.956,1.0951,0.3334,0.3194,0.0,,1203972704.0,599910010.0,599910010.0,4057388012.0,2021696734.0,家用电器,家用电器,白色家电,冰洗,3.78,3.1,
2009-01-22,34.29,34.39,33.89,34.39,33.89,0.5,1.48,9115768.0,30999681.8,10.056,0.015195,0.015195,0.78,19.8829,12.1334,1.1113,0.3384,0.3241,0.0,,1203972704.0,599910010.0,599910010.0,4117586648.000001,2051692234.0,家用电器,家用电器,白色家电,冰洗,3.71,3.03,
2009-01-23,34.39,34.69,34.19,34.39,34.39,0.0,0.0,9112653.0,31212402.7,10.056,0.0151899999999999,0.0151899999999999,0.9,19.8829,12.1334,1.1113,0.3384,0.3241,0.0,,1203972704.0,599910010.0,599910010.0,4117586648.000001,2051692234.0,家用电器,家用电器,白色家电,冰洗,3.76,3.08,
2009-02-02,34.99,36.5,34.49,36.2,34.39,1.8100000000000025,5.26,19760891.0,70283656.7,10.056,0.03294,0.03294,2.11,20.9294,12.772,1.1698,0.3562,0.3412,0.0,,1203972704.0,599910010.0,599910010.0,4334301734.0,2159676036.0,家用电器,家用电器,白色家电,冰洗,3.76,3.08,
