date,open,high,low,close,pre_close,change,pct_chg,volume,amount,factor,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,industry,l1_name,l2_name,l3_name,up_limit,down_limit,is_st
2009-01-05,38.94,39.89,38.04,39.37,38.89,0.4799999999999969,1.23,2952263.0,21798742.6,5.284,0.0200559999999999,0.0220359999999999,1.11,670.7395,,5.0893,8.0627,10.6465,0.002237,0.002237,201705187.0,147197337.0,133977078.0,1502703642.9999998,1096620161.0,全国地产,房地产,房地产开发,住宅开发,8.1,6.62,
2009-01-06,39.31,40.63,38.36,40.26,39.37,0.8900000000000006,2.26,3544533.9999999995,26534288.9,5.284,0.02408,0.026456,1.43,686.0449,,5.2054,8.2467,10.8894,0.002187,0.002187,201705187.0,147197337.0,133977078.0,1536993525.0,1121643708.0,全国地产,房地产,房地产开发,住宅开发,8.2,6.71,
2009-01-07,40.32,41.53,39.95,40.26,40.26,0.0,0.0,3591637.9999999995,27693790.8,5.284,0.0243999999999999,0.026808,1.28,686.0449,,5.2054,8.2467,10.8894,0.002187,0.002187,201705187.0,147197337.0,133977078.0,1536993525.0,1121643708.0,全国地产,房地产,房地产开发,住宅开发,8.38,6.86,
2009-01-08,39.15,39.37,37.09,38.04,40.26,-2.219999999999999,-5.51,3354094.9999999995,24302068.3,5.284,0.022786,0.0250349999999999,1.07,648.2314,,4.9185,7.7921,10.2892,0.002315,0.002315,201705187.0,147197337.0,133977078.0,1452277346.0,1059820826.0,全国地产,房地产,房地产开发,住宅开发,8.38,6.86,
2009-01-09,38.1,40.79,37.78,39.63,38.04,1.5900000000000034,4.18,3514666.0000000005,26165321.6,5.284,0.023877,0.026233,1.11,675.2411,,5.1234,8.1168,10.7179,0.002222,0.002222,201705187.0,147197337.0,133977078.0,1512788903.0,1103980028.0,全国地产,房地产,房地产开发,住宅开发,7.92,6.48,
2009-01-12,39.31,41.48,39.0,39.84,39.63,0.2100000000000008,0.53,3305094.9999999995,25213656.3,5.284,0.0224529999999999,0.024669,0.97,678.8424,,5.1507,8.1601,10.7751,0.00221,0.00221,201705187.0,147197337.0,133977078.0,1520857110.0,1109867921.0,全国地产,房地产,房地产开发,住宅开发,8.25,6.75,
2009-01-13,39.1,41.22,38.68,39.47,39.84,-0.3700000000000045,-0.93,4032189.0,30374098.9,5.284,0.027393,0.0300959999999999,1.16,672.5401,,5.1029,8.0843,10.675,0.002231,0.002231,201705187.0,147197337.0,133977078.0,1506737747.0,1099564107.0,全国地产,房地产,房地产开发,住宅开发,8.29,6.79,
2009-01-15,40.26,41.43,38.73,39.79,39.47,0.3200000000000003,0.81,4816881.0,36417493.7,5.284,0.032724,0.035953,1.35,677.942,,5.1439,8.1493,10.7608,0.002213,0.002213,201705187.0,147197337.0,133977078.0,1518840058.0000002,1108395948.0,全国地产,房地产,房地产开发,住宅开发,8.22,6.72,
2009-01-16,39.15,40.42,39.15,39.52,39.79,-0.269999999999996,-0.68,3443094.9999999995,25984644.4,5.284,0.023391,0.025699,0.9,673.4404,,5.1098,8.0952,10.6893,0.002228,0.002228,201705187.0,147197337.0,133977078.0,1508754799.0,1101036081.0,全国地产,房地产,房地产开发,住宅开发,8.28,6.78,
2009-01-19,39.52,39.95,36.88,36.99,39.52,-2.530000000000001,-6.4,3292901.0,23886051.3,5.284,0.022371,0.024578,0.86,630.225,,4.7819,7.5757,10.0034,0.002381,0.002381,201705187.0,147197337.0,133977078.0,1411936309.0,1030381359.0,全国地产,房地产,房地产开发,住宅开发,8.23,6.73,
2009-01-20,37.04,38.41,37.04,37.89,36.99,0.8999999999999986,2.43,1722895.0,12315649.2,5.284,0.011705,0.01286,0.46,645.5305,,4.898,7.7597,10.2463,0.002325,0.002325,201705187.0,147197337.0,133977078.0,1446226191.0,1055404906.0,全国地产,房地产,房地产开发,住宅开发,7.7,6.3,
2009-01-21,38.31,41.69,37.94,41.69,37.89,3.799999999999997,10.03,8992559.0,68998736.5,5.284,0.061092,0.06712,2.6,710.3536,,5.3898,8.5389,11.2752,0.002112,0.002112,201705187.0,147197337.0,133977078.0,1591453924.9999998,1161386989.0,全国地产,房地产,房地产开发,住宅开发,7.89,6.45,
2009-01-22,41.64,41.69,40.42,41.06,41.69,-0.6299999999999955,-1.51,6968064.999999999,54039184.0,5.284,0.047338,0.052009,1.56,699.5498,,5.3079,8.409,11.1038,0.0021449999999999,0.0021449999999999,201705187.0,147197337.0,133977078.0,1567249303.0,1143723308.0,全国地产,房地产,房地产开发,住宅开发,8.68,7.1,
2009-01-23,41.22,41.27,39.58,39.79,41.06,-1.2700000000000031,-3.09,3647588.0,27721062.0,5.284,0.02478,0.027225,0.75,677.942,,5.1439,8.1493,10.7608,0.002213,0.002213,201705187.0,147197337.0,133977078.0,1518840058.0000002,1108395948.0,全国地产,房地产,房地产开发,住宅开发,8.55,6.99,
2009-02-02,40.42,40.74,39.84,40.42,39.79,0.6300000000000026,1.58,2175855.0,16582872.9,5.284,0.014782,0.016241,0.44,688.7459,,5.2259,8.2791,10.9323,0.002179,0.002179,201705187.0,147197337.0,133977078.0,1543044681.0,1126059628.0,全国地产,房地产,房地产开发,住宅开发,8.28,6.78,
2009-02-03,40.42,44.49,40.42,44.49,40.42,4.07,10.07,12352060.0,101878826.5,5.284,0.083915,0.092195,2.63,758.0707,,5.7519,9.1125,12.0326,0.001979,0.001979,201705187.0,147197337.0,133977078.0,1698357674.9999998,1239401578.0,全国地产,房地产,房地产开发,住宅开发,8.42,6.89,
2009-02-04,44.39,45.97,42.8,45.71,44.49,1.2199999999999989,2.74,11906912.0,99332396.8,5.284,0.080891,0.088873,1.74,778.778,,5.909,9.3614,12.3613,0.001927,0.001927,201705187.0,147197337.0,133977078.0,1744749868.0000002,1273256965.0,全国地产,房地产,房地产开发,住宅开发,9.26,7.58,
2009-02-05,44.86,45.71,43.8,43.96,45.71,-1.75,-3.83,6291018.0,53128318.3,5.284,0.042739,0.046956,0.85,749.0674,,5.6836,9.0042,11.8897,0.002003,0.002003,201705187.0,147197337.0,133977078.0,1678187156.0,1224681844.0,全国地产,房地产,房地产开发,住宅开发,9.52,7.79,
2009-02-06,43.96,46.23,43.91,45.76,43.96,1.7999999999999972,4.09,6908138.0,59096092.2,5.284,0.046931,0.051562,0.95,779.6784,,5.9158,9.3722,12.3756,0.001925,0.001925,201705187.0,147197337.0,133977078.0,1746766919.0,1274728938.0,全国地产,房地产,房地产开发,住宅开发,9.15,7.49,
2009-02-09,45.81,46.92,44.39,45.97,45.76,0.2100000000000008,0.46,6010201.0,51749100.6,5.284,0.040831,0.04486,0.76,783.2797,,5.9432,9.4155,12.4328,0.001916,0.001916,201705187.0,147197337.0,133977078.0,1754835127.0,1280616832.0,全国地产,房地产,房地产开发,住宅开发,9.53,7.79,
2009-02-10,45.97,47.08,44.81,46.87,45.97,0.8999999999999986,1.96,8092553.0,70667003.0,5.284,0.054978,0.060403,0.93,798.5851,,6.0593,9.5995,12.6757,0.001879,0.001879,201705187.0,147197337.0,133977078.0,1789125009.0000002,1305640379.0,全国地产,房地产,房地产开发,住宅开发,9.57,7.83,
2009-02-11,45.97,48.08,45.44,46.18,46.87,-0.6899999999999977,-1.47,7214481.0,63641855.3,5.284,0.049012,0.053849,0.92,786.8809,,5.9705,9.4588,12.4899,0.001907,0.001907,201705187.0,147197337.0,133977078.0,1762903334.0,1286504725.0,全国地产,房地产,房地产开发,住宅开发,9.76,7.98,
2009-02-12,46.76,46.82,44.17,45.34,46.18,-0.8399999999999963,-1.82,4605028.0,39507121.1,5.284,0.031285,0.034372,0.67,772.4758,,5.8612,9.2856,12.2613,0.001943,0.001943,201705187.0,147197337.0,133977078.0,1730630504.0,1262953151.0,全国地产,房地产,房地产开发,住宅开发,9.61,7.87,
2009-02-13,45.5,48.51,45.44,48.03,45.34,2.6899999999999977,5.93,9154800.0,82380457.2,5.284,0.062194,0.068331,1.39,818.3922,,6.2096,9.8376,12.9901,0.001834,0.001834,201705187.0,147197337.0,133977078.0,1833500150.0,1338023793.0,全国地产,房地产,房地产开发,住宅开发,9.44,7.72,
2009-02-16,48.4,49.14,46.34,48.35,48.03,0.3200000000000003,0.67,7881507.000000001,70812869.39999999,5.284,0.053544,0.058827,1.12,823.7941,,6.2506,9.9025,13.0758,0.001821,0.001821,201705187.0,147197337.0,133977078.0,1845602461.0,1346855634.0000002,全国地产,房地产,房地产开发,住宅开发,10.0,8.18,
2009-02-17,48.08,48.08,46.13,46.13,48.35,-2.219999999999999,-4.59,5418863.0,48023802.900000006,5.284,0.036814,0.040446,0.73,785.9806,,5.9637,9.448,12.4756,0.0019089999999999,0.0019089999999999,201705187.0,147197337.0,133977078.0,1760886283.0,1285032752.0,全国地产,房地产,房地产开发,住宅开发,10.07,8.24,
2009-02-18,44.49,45.87,42.48,42.54,46.13,-3.5900000000000034,-7.78,4054706.0,33934549.0,5.284,0.027546,0.030264,0.59,724.7588,,5.4991,8.712,11.5039,0.00207,0.00207,201705187.0,147197337.0,133977078.0,1623726755.0000002,1184938563.0,全国地产,房地产,房地产开发,住宅开发,9.6,7.86,
