date,open,high,low,close,pre_close,change,pct_chg,volume,amount,factor,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,industry,l1_name,l2_name,l3_name,up_limit,down_limit,is_st
2009-01-05,18.22,18.77,18.22,18.72,17.89,0.8299999999999983,4.64,1024538.0,3465565.6,5.521,0.007078,0.008472,0.78,54.27,,,3.3837,3.4349,0.0,,184965363.0,144759137.0,120932660.0,627032581.0,490733474.0,其他商业,商贸零售,一般零售,商业物业经营,3.4,3.08,
2009-01-06,18.72,19.6,17.78,19.32,18.72,0.6000000000000014,3.21,1476669.0,5033178.3,5.521,0.010201,0.012211,1.25,56.031,,,3.4935,3.5464,0.0,,184965363.0,144759137.0,120932660.0,647378771.0,506656980.0,其他商业,商贸零售,一般零售,商业物业经营,3.56,3.22,
2009-01-07,19.21,19.32,18.5,18.72,19.32,-0.6000000000000014,-3.11,1971581.0,6719243.9,5.521,0.01362,0.016303,1.56,54.27,,,3.3837,3.4349,0.0,,184965363.0,144759137.0,120932660.0,627032581.0,490733474.0,其他商业,商贸零售,一般零售,商业物业经营,3.68,3.33,
2009-01-08,18.44,19.49,18.0,19.38,18.72,0.6600000000000001,3.53,2543268.0,8695308.2,5.521,0.0175689999999999,0.02103,1.71,56.191,,,3.5035,3.5565,0.0,,184965363.0,144759137.0,120932660.0,649228424.0,508104571.0,其他商业,商贸零售,一般零售,商业物业经营,3.56,3.22,
2009-01-09,19.16,20.1,18.94,19.38,19.38,0.0,0.0,2479695.0,8795032.7,5.521,0.01713,0.020505,1.44,56.191,,,3.5035,3.5565,0.0,,184965363.0,144759137.0,120932660.0,649228424.0,508104571.0,其他商业,商贸零售,一般零售,商业物业经营,3.69,3.33,
2009-01-12,19.21,19.54,18.72,18.88,19.38,-0.5,-2.58,1402700.0,4824814.4,5.521,0.0096899999999999,0.011599,0.74,54.7503,,,3.4137,3.4653,0.0,,184965363.0,144759137.0,120932660.0,632581541.0,495076249.0,其他商业,商贸零售,一般零售,商业物业经营,3.69,3.33,
2009-01-13,18.77,18.94,18.05,18.05,18.88,-0.8299999999999983,-4.4,1115150.0,3727560.5,5.521,0.007703,0.009221,0.56,52.3489,,,3.264,3.3133,0.0,,184965363.0,144759137.0,120932660.0,604836737.0,473362378.0,其他商业,商贸零售,一般零售,商业物业经营,3.59,3.25,
2009-01-14,18.11,18.55,17.67,18.5,18.05,0.4499999999999993,2.49,884820.0000000001,2931496.8,5.521,0.0061119999999999,0.007317,0.47,53.6296,,,3.3438,3.3944,0.0,,184965363.0,144759137.0,120932660.0,619633966.0,484943109.0,其他商业,商贸零售,一般零售,商业物业经营,3.43,3.11,
2009-01-15,18.38,18.94,18.05,18.77,18.5,0.2699999999999996,1.46,1463042.0,4897166.8,5.521,0.010107,0.012098,0.87,54.4301,,,3.3937,3.4451,0.0,,184965363.0,144759137.0,120932660.0,628882234.0,492181066.0,其他商业,商贸零售,一般零售,商业物业经营,3.52,3.18,
2009-01-16,18.66,19.21,18.66,18.99,18.77,0.2199999999999988,1.17,2588060.0,8869745.2,5.521,0.017878,0.021401,1.76,55.0704,,,3.4336,3.4856,0.0,,184965363.0,144759137.0,120932660.0,636280849.0,497971431.0,其他商业,商贸零售,一般零售,商业物业经营,3.57,3.23,
2009-01-19,19.1,19.93,18.83,19.93,18.99,0.9400000000000012,4.95,3126557.0,11106181.7,5.521,0.021598,0.025854,2.1,57.7919,,,3.6033,3.6578,0.0,,184965363.0,144759137.0,120932660.0,667724960.0,522580485.0,其他商业,商贸零售,一般零售,商业物业经营,3.61,3.27,
2009-01-20,19.88,20.81,19.38,19.54,19.93,-0.3900000000000005,-1.96,3040556.0,11046556.3,5.521,0.021004,0.025143,1.66,56.6713,,,3.5335,3.5869,0.0,,184965363.0,144759137.0,120932660.0,654777385.0,512447345.0,其他商业,商贸零售,一般零售,商业物业经营,3.79,3.43,
2009-01-21,19.27,19.82,18.88,19.49,19.54,-0.0500000000000007,-0.26,1670647.0,5842618.1,5.521,0.011541,0.013815,0.75,56.5112,,,3.5235,3.5768,0.0,,184965363.0,144759137.0,120932660.0,652927731.0,510999754.00000006,其他商业,商贸零售,一般零售,商业物业经营,3.72,3.36,
2009-01-23,19.1,20.48,19.1,19.88,19.49,0.3900000000000005,2.0,1698832.0,6157277.0,5.521,0.011736,0.014048,0.71,57.6318,,,3.5933,3.6477,0.0,,184965363.0,144759137.0,120932660.0,665875307.0,521132893.0,其他商业,商贸零售,一般零售,商业物业经营,3.71,3.35,
2009-02-02,20.37,20.54,19.93,20.32,19.88,0.4400000000000013,2.21,1386327.0,5083159.2,5.521,0.009577,0.011464,0.57,58.9126,,,3.6732,3.7288,0.0,,184965363.0,144759137.0,120932660.0,680672536.0,532713624.0,其他商业,商贸零售,一般零售,商业物业经营,3.78,3.42,
2009-02-03,20.21,21.09,20.1,21.09,20.32,0.7699999999999996,3.79,2993793.0,11157484.6,5.521,0.0206809999999999,0.024756,1.37,61.1538,,,3.8129,3.8706,0.0,,184965363.0,144759137.0,120932660.0,706567687.0,552979903.0,其他商业,商贸零售,一般零售,商业物业经营,3.86,3.5,
2009-02-04,21.53,22.14,21.09,22.14,21.09,1.0500000000000007,4.98,4993771.0,19663657.8,5.521,0.034497,0.041294,2.31,64.1955,,,4.0026,4.0631,0.0,,184965363.0,144759137.0,120932660.0,741711106.0,580484139.0,其他商业,商贸零售,一般零售,商业物业经营,4.01,3.63,
2009-02-05,21.81,23.24,21.31,23.24,22.14,1.099999999999998,4.97,4498345.0,18499618.2,5.521,0.031075,0.037197,1.76,67.3972,,,4.2022,4.2658,0.0,,184965363.0,144759137.0,120932660.0,778704178.0,609435967.0,其他商业,商贸零售,一般零售,商业物业经营,4.21,3.81,
2009-02-06,24.24,24.4,23.19,24.29,23.24,1.0500000000000007,4.52,9260196.0,39980823.2,5.521,0.06397,0.076573,2.97,70.4389,,,4.3919,4.4583,0.0,,184965363.0,144759137.0,120932660.0,813847597.0,636940203.0,其他商业,商贸零售,一般零售,商业物业经营,4.42,4.0,
2009-02-09,24.62,25.07,23.57,24.18,24.29,-0.1099999999999994,-0.45,7924650.0,34771891.1,5.521,0.054744,0.065529,1.71,70.1187,,,4.3719,4.4381,0.0,,184965363.0,144759137.0,120932660.0,810148290.0,634045020.0,其他商业,商贸零售,一般零售,商业物业经营,4.62,4.18,
2009-02-10,23.91,24.02,23.41,23.91,24.18,-0.2699999999999996,-1.12,4368710.0,18728157.0,5.521,0.030179,0.036125,0.74,69.3183,,,4.322,4.3874,0.0,,184965363.0,144759137.0,120932660.0,800900022.0,626807063.0,其他商业,商贸零售,一般零售,商业物业经营,4.6,4.16,
2009-02-11,23.69,24.4,23.41,23.85,23.91,-0.0599999999999987,-0.25,4685674.0,20420205.8,5.521,0.032369,0.038746,0.75,69.1582,,,4.312,4.3773,0.0,,184965363.0,144759137.0,120932660.0,799050368.0,625359472.0,其他商业,商贸零售,一般零售,商业物业经营,4.55,4.11,
2009-02-12,23.74,24.29,22.97,23.63,23.85,-0.2200000000000024,-0.92,3946349.0,16863088.0,5.521,0.027261,0.032633,0.64,68.5179,,,4.2721,4.3367,0.0,,184965363.0,144759137.0,120932660.0,791651753.9999999,619569106.0,其他商业,商贸零售,一般零售,商业物业经营,4.54,4.1,
2009-02-13,23.63,24.79,23.46,24.79,23.63,1.16,4.91,8537174.0,37482506.3,5.521,0.058975,0.070594,1.41,71.8797,,,4.4817,4.5495,0.0,,184965363.0,144759137.0,120932660.0,830494480.0,649968525.0,其他商业,商贸零售,一般零售,商业物业经营,4.49,4.07,
2009-02-16,25.01,26.0,24.4,26.0,24.79,1.2100000000000009,4.88,8540789.0,39376305.7,5.521,0.059,0.070624,1.45,75.4017,,,4.7013,4.7724,0.0,,184965363.0,144759137.0,120932660.0,871186860.0,681815535.0,其他商业,商贸零售,一般零售,商业物业经营,4.71,4.27,
2009-02-17,25.89,27.22,25.4,25.45,26.0,-0.5500000000000007,-2.12,6878114.999999999,32955914.8,5.521,0.047514,0.0568759999999999,1.14,73.8008,,,4.6015,4.6711,0.0,,184965363.0,144759137.0,120932660.0,852690323.0000001,667339622.0,其他商业,商贸零售,一般零售,商业物业经营,4.95,4.47,
2009-02-18,24.73,25.12,24.18,24.18,25.45,-1.2699999999999996,-4.99,4286461.0,18938612.700000003,5.521,0.029611,0.035445,0.66,70.1187,,,4.3719,4.4381,0.0,,184965363.0,144759137.0,120932660.0,810148290.0,634045020.0,其他商业,商贸零售,一般零售,商业物业经营,4.84,4.38,
2009-02-19,23.57,24.35,22.97,23.24,24.18,-0.9400000000000012,-3.89,5255231.0,22097682.4,5.521,0.036303,0.043456,0.82,67.3972,,,4.2022,4.2658,0.0,,184965363.0,144759137.0,120932660.0,778704178.0,609435967.0,其他商业,商贸零售,一般零售,商业物业经营,4.6,4.16,
2009-02-20,23.02,24.4,22.86,24.4,23.24,1.16,4.99,4331751.0,18828439.7,5.521,0.029924,0.03582,0.65,70.7591,,,4.4118,4.4786,0.0,,184965363.0,144759137.0,120932660.0,817546904.0000001,639835386.0,其他商业,商贸零售,一般零售,商业物业经营,4.42,4.0,
2009-02-23,25.12,25.62,24.29,25.62,24.4,1.2200000000000024,5.0,3329462.0000000005,15289126.1,5.521,0.023,0.027532,0.57,74.281,,,4.6314,4.7015,0.0,,184965363.0,144759137.0,120932660.0,858239284.0,671682396.0,其他商业,商贸零售,一般零售,商业物业经营,4.64,4.2,
2009-02-24,26.78,26.78,24.35,24.73,25.62,-0.8900000000000006,-3.47,10430391.0,48848946.7,5.521,0.072053,0.08625,2.17,71.7196,,,4.4717,4.5394,0.0,,184965363.0,144759137.0,120932660.0,828644826.0,648520934.0,其他商业,商贸零售,一般零售,商业物业经营,4.87,4.41,
2009-02-25,25.01,25.95,24.84,25.95,24.73,1.2199999999999989,4.93,7581938.0,35552566.3,5.521,0.052376,0.062696,1.37,75.2416,,,4.6913,4.7623,0.0,,184965363.0,144759137.0,120932660.0,869337206.0,680367944.0,其他商业,商贸零售,一般零售,商业物业经营,4.7,4.26,
2009-02-26,26.45,27.0,24.68,24.68,25.95,-1.2699999999999996,-4.89,8346399.000000001,39181858.1,5.521,0.057657,0.069017,1.35,71.5595,,,4.4617,4.5292,0.0,,184965363.0,144759137.0,120932660.0,826795173.0000001,647073342.0,其他商业,商贸零售,一般零售,商业物业经营,4.94,4.47,
